"Station.ID","WY","UTMX","UTMY","mean.TSS","mean.Turb","mean.TP"
"FEBOUT",2004,499411.084085989,2983311.83645758,11.4727272727273,7.86090909090909,66.0909090909091
"FEBOUT",2005,499411.084085989,2983311.83645758,27.3333333333333,33.4111111111111,138.555555555556
"FEBOUT",2006,499411.084085989,2983311.83645758,38.1111111111111,46.9111111111111,203.777777777778
"FEBOUT",2007,499411.084085989,2983311.83645758,29,23.8875,173.875
"FEBOUT",2009,499411.084085989,2983311.83645758,14.8333333333333,14.3666666666667,162.833333333333
"FEBOUT",2010,499411.084085989,2983311.83645758,8.11111111111111,6.65555555555556,99.7777777777778
"FEBOUT",2011,499411.084085989,2983311.83645758,11.8571428571429,8.78571428571429,65.1428571428571
"FEBOUT",2012,499411.084085989,2983311.83645758,2.75,2.3,47
"FEBOUT",2013,499411.084085989,2983311.83645758,5.5,6.4125,84
"FEBOUT",2014,499411.084085989,2983311.83645758,3.58333333333333,3.15833333333333,46
"FEBOUT",2015,499411.084085989,2983311.83645758,4.36363636363636,5.10909090909091,85
"FEBOUT",2016,499411.084085989,2983311.83645758,3.88888888888889,3.1,90.2222222222222
"FEBOUT",2017,499411.084085989,2983311.83645758,10.75,8.6625,73
"FEBOUT",2018,499411.084085989,2983311.83645758,12.7,10.7,182
"FEBOUT",2019,499411.084085989,2983311.83645758,15.6666666666667,10.9666666666667,100.666666666667
"FEBOUT",2020,499411.084085989,2983311.83645758,13.8,6.88,58
"KISSR0.0",1988,515260.240707514,3002094.57773536,3,4.375,95
"KISSR0.0",1989,515260.240707514,3002094.57773536,NA,6.1875,79.5
"KISSR0.0",1990,515260.240707514,3002094.57773536,15,7.37,96.65
"KISSR0.0",1991,515260.240707514,3002094.57773536,11.1333333333333,9.14117647058823,136.941176470588
"KISSR0.0",1992,515260.240707514,3002094.57773536,4.52380952380952,4.08095238095238,103.857142857143
"KISSR0.0",1993,515260.240707514,3002094.57773536,3.21875,3.2875,93
"KISSR0.0",1994,515260.240707514,3002094.57773536,9.80769230769231,11.6076923076923,84.9230769230769
"KISSR0.0",1995,515260.240707514,3002094.57773536,4.53333333333333,4.21533333333333,93.1333333333333
"KISSR0.0",1996,515260.240707514,3002094.57773536,9.25,10.043125,98.75
"KISSR0.0",1997,515260.240707514,3002094.57773536,14.0357142857143,12.3085714285714,85.6666666666667
"KISSR0.0",1998,515260.240707514,3002094.57773536,9.32352941176471,7.26529411764706,84.29375
"KISSR0.0",1999,515260.240707514,3002094.57773536,22.8947368421053,18.368,111.85
"KISSR0.0",2000,515260.240707514,3002094.57773536,21.53125,22.190625,160.625
"KISSR0.0",2001,515260.240707514,3002094.57773536,19.32,21.748,93.6666666666667
"KISSR0.0",2002,515260.240707514,3002094.57773536,6.16,6.31214285714286,109.066666666667
"KISSR0.0",2003,515260.240707514,3002094.57773536,5,4.42666666666667,79.9444444444444
"KISSR0.0",2004,515260.240707514,3002094.57773536,5.01818181818182,5.67090909090909,87.5454545454545
"KISSR0.0",2005,515260.240707514,3002094.57773536,23.9090909090909,33.8,134.545454545455
"KISSR0.0",2006,515260.240707514,3002094.57773536,25.0769230769231,29.4307692307692,147.538461538462
"KISSR0.0",2007,515260.240707514,3002094.57773536,46.5833333333333,45.625,172.75
"KISSR0.0",2008,515260.240707514,3002094.57773536,6.11111111111111,7.32222222222222,122.555555555556
"KISSR0.0",2009,515260.240707514,3002094.57773536,16.9583333333333,10.525,123.083333333333
"KISSR0.0",2010,515260.240707514,3002094.57773536,6.54545454545455,6.8,84
"KISSR0.0",2011,515260.240707514,3002094.57773536,10.0454545454545,8.27272727272727,79.1818181818182
"KISSR0.0",2012,515260.240707514,3002094.57773536,7.08333333333333,6.40833333333333,84.4166666666667
"KISSR0.0",2013,515260.240707514,3002094.57773536,3.79166666666667,4.34545454545455,96.4166666666667
"KISSR0.0",2014,515260.240707514,3002094.57773536,4.45833333333333,6.19166666666667,90.8333333333333
"KISSR0.0",2015,515260.240707514,3002094.57773536,6.08333333333333,5.775,80.8333333333333
"KISSR0.0",2016,515260.240707514,3002094.57773536,6.54166666666667,5.84,95.75
"KISSR0.0",2017,515260.240707514,3002094.57773536,11.1666666666667,9.59090909090909,94.1666666666667
"KISSR0.0",2018,515260.240707514,3002094.57773536,13,15.7181818181818,172.333333333333
"KISSR0.0",2019,515260.240707514,3002094.57773536,12.5833333333333,8.99090909090909,115.833333333333
"KISSR0.0",2020,515260.240707514,3002094.57773536,11,6.75,91.5384615384615
"L001",1988,520473.176711178,3001835.21686899,9.30769230769231,23.209375,101.796875
"L001",1989,520473.176711178,3001835.21686899,12.6842105263158,13.0065217391304,82.695652173913
"L001",1990,520473.176711178,3001835.21686899,14.7,14.6333333333333,79.2777777777778
"L001",1991,520473.176711178,3001835.21686899,17.8888888888889,19.5333333333333,96.4722222222222
"L001",1992,520473.176711178,3001835.21686899,13.2666666666667,15.44,82.2
"L001",1993,520473.176711178,3001835.21686899,8.72222222222222,8.66111111111111,64.9722222222222
"L001",1994,520473.176711178,3001835.21686899,19.8666666666667,22.4266666666667,86.1333333333333
"L001",1995,520473.176711178,3001835.21686899,10.968253968254,11.1087719298246,69.0254182754183
"L001",1996,520473.176711178,3001835.21686899,9.91176470588235,13.8866666666667,84.4151404151404
"L001",1997,520473.176711178,3001835.21686899,20.8,24.8857142857143,107.692307692308
"L001",1998,520473.176711178,3001835.21686899,12.0882352941176,13.1711764705882,89.5
"L001",1999,520473.176711178,3001835.21686899,16.4736842105263,18.43,98.8947368421053
"L001",2000,520473.176711178,3001835.21686899,26.5,31.05,123.8125
"L001",2001,520473.176711178,3001835.21686899,36.0571428571429,41.35,128.214285714286
"L001",2002,520473.176711178,3001835.21686899,20.2666666666667,24.06,109.866666666667
"L001",2003,520473.176711178,3001835.21686899,18.8111111111111,17.8766666666667,113.611111111111
"L001",2004,520473.176711178,3001835.21686899,12.8090909090909,17.54,105.545454545455
"L001",2005,520473.176711178,3001835.21686899,69.1,82.12,224.3
"L001",2006,520473.176711178,3001835.21686899,53,64.6076923076923,202.461538461538
"L001",2007,520473.176711178,3001835.21686899,53.0833333333333,65.7166666666667,202.5
"L001",2008,520473.176711178,3001835.21686899,70.8,78.35,212.9
"L001",2009,520473.176711178,3001835.21686899,43.4166666666667,51.475,160.25
"L001",2010,520473.176711178,3001835.21686899,26.3636363636364,26.9181818181818,117.818181818182
"L001",2011,520473.176711178,3001835.21686899,25.5454545454545,23.5363636363636,103.454545454545
"L001",2012,520473.176711178,3001835.21686899,25,26.05,109.333333333333
"L001",2013,520473.176711178,3001835.21686899,24.1666666666667,23.0083333333333,122
"L001",2014,520473.176711178,3001835.21686899,17,22.675,123.333333333333
"L001",2015,520473.176711178,3001835.21686899,17.3333333333333,18.3416666666667,118.416666666667
"L001",2016,520473.176711178,3001835.21686899,16.0833333333333,17.025,108.833333333333
"L001",2017,520473.176711178,3001835.21686899,33.6666666666667,35.0083333333333,140.916666666667
"L001",2018,520473.176711178,3001835.21686899,35.8333333333333,51.5363636363636,195.25
"L001",2019,520473.176711178,3001835.21686899,28.8333333333333,33.3333333333333,151.416666666667
"L001",2020,520473.176711178,3001835.21686899,32.3076923076923,29.6769230769231,140.153846153846
"L002",1988,520399.115745188,2995621.58296567,10.7272727272727,26.4230769230769,108.923076923077
"L002",1989,520399.115745188,2995621.58296567,15.2105263157895,19.4904761904762,89.0476190476191
"L002",1990,520399.115745188,2995621.58296567,20.6,21.6555555555556,85.5
"L002",1991,520399.115745188,2995621.58296567,18.8947368421053,20.9684210526316,81.7894736842105
"L002",1992,520399.115745188,2995621.58296567,13.1764705882353,16.2,75.2352941176471
"L002",1993,520399.115745188,2995621.58296567,11.5964912280702,13.4421052631579,154.200677910053
"L002",1994,520399.115745188,2995621.58296567,24.8407407407407,26.9313333333333,257.46449854942
"L002",1995,520399.115745188,2995621.58296567,12.75,13.0300595238095,67.6358024691358
"L002",1996,520399.115745188,2995621.58296567,11.3125,17.008125,86.8666666666667
"L002",1997,520399.115745188,2995621.58296567,18.7333333333333,21.7353333333333,85.3846153846154
"L002",1998,520399.115745188,2995621.58296567,14.6111111111111,19.8716666666667,91.0764705882353
"L002",1999,520399.115745188,2995621.58296567,17.5789473684211,22.2573684210526,100.052631578947
"L002",2000,520399.115745188,2995621.58296567,24.9375,29.55625,113.6875
"L002",2001,520399.115745188,2995621.58296567,28.6928571428571,32.9342857142857,111
"L002",2002,520399.115745188,2995621.58296567,20.96,23.2393333333333,97.0666666666667
"L002",2003,520399.115745188,2995621.58296567,16.76,15.952,89.4666666666667
"L002",2004,520399.115745188,2995621.58296567,12.7272727272727,15.8290909090909,93
"L002",2005,520399.115745188,2995621.58296567,69.6363636363636,77.5272727272727,215.363636363636
"L002",2006,520399.115745188,2995621.58296567,58.4166666666667,78.7416666666667,214.583333333333
"L002",2007,520399.115745188,2995621.58296567,43.25,59.125,181.166666666667
"L002",2008,520399.115745188,2995621.58296567,81.75,84.6125,214.125
"L002",2009,520399.115745188,2995621.58296567,46.8333333333333,49.425,159.166666666667
"L002",2010,520399.115745188,2995621.58296567,21.4,22.86,103.1
"L002",2011,520399.115745188,2995621.58296567,22.1818181818182,26.4181818181818,98.0909090909091
"L002",2012,520399.115745188,2995621.58296567,29.3333333333333,29.7,105
"L002",2013,520399.115745188,2995621.58296567,16.8,16.54,86
"L003",1988,528962.088188196,2991495.9135295,16.6363636363636,40.0923076923077,135.923076923077
"L003",1989,528962.088188196,2991495.9135295,13.1578947368421,21.81,96.5
"L003",1990,528962.088188196,2991495.9135295,31.25,39.2105263157895,117.447368421053
"L003",1991,528962.088188196,2991495.9135295,34.4166666666667,37.2611111111111,112.759259259259
"L003",1992,528962.088188196,2991495.9135295,17.21875,22.3125,90
"L003",1993,528962.088188196,2991495.9135295,14.7222222222222,20.0722222222222,86.3333333333333
"L003",1994,528962.088188196,2991495.9135295,34.5277777777778,37.4555555555556,114.444444444444
"L003",1995,528962.088188196,2991495.9135295,18.9333333333333,23.8133333333333,94.1333333333333
"L003",1996,528962.088188196,2991495.9135295,20.0666666666667,29.5586666666667,113.733333333333
"L003",1997,528962.088188196,2991495.9135295,37.3333333333333,39.2846666666667,131.5
"L003",1998,528962.088188196,2991495.9135295,23.8235294117647,27.4082352941176,113.39375
"L003",1999,528962.088188196,2991495.9135295,23.4210526315789,25.59,115.842105263158
"L003",2000,528962.088188196,2991495.9135295,32.625,41.709375,133.1875
"L003",2001,528962.088188196,2991495.9135295,48.4733333333333,58.9133333333333,155.133333333333
"L003",2002,528962.088188196,2991495.9135295,29.6857142857143,36.8428571428571,128.357142857143
"L003",2003,528962.088188196,2991495.9135295,36.9611111111111,35.6666666666667,141.722222222222
"L003",2004,528962.088188196,2991495.9135295,20.35,23.7691666666667,115
"L003",2005,528962.088188196,2991495.9135295,82.4545454545455,103.718181818182,237.727272727273
"L003",2006,528962.088188196,2991495.9135295,62.1538461538462,79.8230769230769,223.153846153846
"L003",2007,528962.088188196,2991495.9135295,55.75,73.9666666666667,204.75
"L003",2008,528962.088188196,2991495.9135295,68.9090909090909,85.5,211.545454545455
"L003",2009,528962.088188196,2991495.9135295,51.4545454545455,62.0181818181818,174.545454545455
"L003",2010,528962.088188196,2991495.9135295,33.7272727272727,38.8454545454545,144.272727272727
"L003",2011,528962.088188196,2991495.9135295,36.6363636363636,38.8181818181818,130.545454545455
"L003",2012,528962.088188196,2991495.9135295,24,30.7583333333333,111.5
"L003",2013,528962.088188196,2991495.9135295,29,32.66,108.4
"L004",1988,528819.926979648,2983996.12615216,19.1818181818182,46.3538461538462,143
"L004",1989,528819.926979648,2983996.12615216,15.6315789473684,27.725,102.95
"L004",1990,528819.926979648,2983996.12615216,36.5625,43.1368421052632,122.842105263158
"L004",1991,528819.926979648,2983996.12615216,28.7631578947368,40.5605263157895,121.473684210526
"L004",1992,528819.926979648,2983996.12615216,13.8235294117647,19.8588235294118,89.5882352941177
"L004",1993,528819.926979648,2983996.12615216,18,23.74,93.1333333333333
"L004",1994,528819.926979648,2983996.12615216,34.6666666666667,41.6055555555556,117.888888888889
"L004",1995,528819.926979648,2983996.12615216,17.6,22.7066666666667,98.6666666666667
"L004",1996,528819.926979648,2983996.12615216,25.6,37.6986666666667,126.714285714286
"L004",1997,528819.926979648,2983996.12615216,38.2,41.4466666666667,132.071428571429
"L004",1998,528819.926979648,2983996.12615216,26.3529411764706,29.5117647058824,126.75
"L004",1999,528819.926979648,2983996.12615216,23.8947368421053,29.7578947368421,116.947368421053
"L004",2000,528819.926979648,2983996.12615216,34.3125,42.46875,138
"L004",2001,528819.926979648,2983996.12615216,40.03,56.2533333333333,149.8
"L004",2002,528819.926979648,2983996.12615216,25.9428571428571,36.8142857142857,122.142857142857
"L004",2003,528819.926979648,2983996.12615216,34.9777777777778,37.1455555555556,148.833333333333
"L004",2004,528819.926979648,2983996.12615216,21.8545454545455,28.6833333333333,123.166666666667
"L004",2005,528819.926979648,2983996.12615216,113,126.988888888889,278.444444444444
"L004",2006,528819.926979648,2983996.12615216,62.5384615384615,86.7230769230769,231.307692307692
"L004",2007,528819.926979648,2983996.12615216,47.4166666666667,66.8166666666667,190.666666666667
"L004",2008,528819.926979648,2983996.12615216,62,87.0888888888889,206.777777777778
"L004",2009,528819.926979648,2983996.12615216,48.75,57.95,173.333333333333
"L004",2010,528819.926979648,2983996.12615216,32.4545454545455,39.1545454545455,140.272727272727
"L004",2011,528819.926979648,2983996.12615216,38.6363636363636,43.1909090909091,134.818181818182
"L004",2012,528819.926979648,2983996.12615216,19.5,29.725,106.916666666667
"L004",2013,528819.926979648,2983996.12615216,40.5,48.425,151.916666666667
"L004",2014,528819.926979648,2983996.12615216,19.9166666666667,41.3666666666667,138.833333333333
"L004",2015,528819.926979648,2983996.12615216,29.75,46.175,153.416666666667
"L004",2016,528819.926979648,2983996.12615216,32.5833333333333,45.6166666666667,148.833333333333
"L004",2017,528819.926979648,2983996.12615216,34.4166666666667,48.4,154.583333333333
"L004",2018,528819.926979648,2983996.12615216,48.1666666666667,76.4818181818182,204.916666666667
"L004",2019,528819.926979648,2983996.12615216,23.5,40.6583333333333,159.416666666667
"L004",2020,528819.926979648,2983996.12615216,45.4615384615385,59.2230769230769,178.923076923077
"L005",1988,502741.140569924,2981642.49758012,8.09090909090909,15.3952380952381,88.6153846153846
"L005",1989,502741.140569924,2981642.49758012,11.5789473684211,12.085,66.15
"L005",1990,502741.140569924,2981642.49758012,12.4,10.4,49.1666666666667
"L005",1991,502741.140569924,2981642.49758012,10.0555555555556,9,63.0952380952381
"L005",1992,502741.140569924,2981642.49758012,8.96875,9.225,53.75
"L005",1993,502741.140569924,2981642.49758012,12.7631578947368,12.0210526315789,123.50337985769
"L005",1994,502741.140569924,2981642.49758012,16.0265151515152,18.5585069444444,289.123139521509
"L005",1995,502741.140569924,2981642.49758012,12.5166666666667,10.3478494623656,66.9410507792861
"L005",1996,502741.140569924,2981642.49758012,12.75,18.799375,76.9902452619844
"L005",1997,502741.140569924,2981642.49758012,18.0666666666667,15.064,63.5384615384615
"L005",1998,502741.140569924,2981642.49758012,15.3529411764706,16.7147058823529,83.4875
"L005",1999,502741.140569924,2981642.49758012,17.8888888888889,17.8577777777778,86.2222222222222
"L005",2000,502741.140569924,2981642.49758012,20.71875,27.955625,108.875
"L005",2001,502741.140569924,2981642.49758012,18.2761928571429,16.4435714285714,68.7142857142857
"L005",2002,502741.140569924,2981642.49758012,8.61333333333333,8.01066666666667,86.7333333333333
"L005",2003,502741.140569924,2981642.49758012,13.4944444444444,13.62,82.8888888888889
"L005",2004,502741.140569924,2981642.49758012,17.2333333333333,15.4675,88.1666666666667
"L005",2005,502741.140569924,2981642.49758012,64.8181818181818,73.3181818181818,192.636363636364
"L005",2006,502741.140569924,2981642.49758012,39.8461538461538,58.6307692307692,203.583333333333
